MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
14932,Tumadikasa,117,Deori,Approved
14933,Uchepur,117,Deori,Approved
14934,Wadegaon,117,Deori,Approved
14935,Wadekasa,117,Deori,Approved
14936,Wandhara,117,Deori,Approved
14937,Wasani,117,Deori,Approved
14938,Zuzaritola,117,Deori,Approved
14939,Adasi,118,Gondiya,Approved
14940,Ambhora,118,Gondiya,Approved
14941,Arjuni,118,Gondiya,Approved
14942,Asoli,118,Gondiya,Approved
14943,Bagholi,118,Gondiya,Approved
14944,Bajartola,118,Gondiya,Approved
14945,Balamatola,118,Gondiya,Approved
14946,Banathar,118,Gondiya,Approved
14947,Barbaspura,118,Gondiya,Approved
14948,Batana,118,Gondiya,Approved
14949,Bhadutola,118,Gondiya,Approved
14950,Bhadyatola,118,Gondiya,Approved
14951,Bhagwattola,118,Gondiya,Approved
14952,Bhanpur,118,Gondiya,Approved
14953,Bijaitola,118,Gondiya,Approved
14954,Birsi -12,118,Gondiya,Approved
14955,Birsi -37,118,Gondiya,Approved
14956,Birsola,118,Gondiya,Approved
14957,Brahmantola,118,Gondiya,Approved
14958,Chandanitola,118,Gondiya,Approved
14959,Changera,118,Gondiya,Approved
14960,Chargaon,118,Gondiya,Approved
14961,Chhipiya,118,Gondiya,Approved
14962,Chiramantola,118,Gondiya,Approved
14963,Chulod,118,Gondiya,Approved
14964,Chutiya,118,Gondiya,Approved
14965,Dagotola,118,Gondiya,Approved
14966,Dandegaon,118,Gondiya,Approved
14967,Dangorli,118,Gondiya,Approved
14968,Dasgaon Bk.,118,Gondiya,Approved
14969,Dasgaon Kh.,118,Gondiya,Approved
14970,Datora,118,Gondiya,Approved
14971,Dawaniwada,118,Gondiya,Approved
14972,Deori,118,Gondiya,Approved
14973,Deutola,118,Gondiya,Approved
14974,Dhakni,118,Gondiya,Approved
14975,Dhamanewada,118,Gondiya,Approved
14976,Dhamangaon,118,Gondiya,Approved
14977,Dhapewada,118,Gondiya,Approved
14978,Dongargaon,118,Gondiya,Approved
14979,Ekodi,118,Gondiya,Approved
14980,Fattepur,118,Gondiya,Approved
14981,Fulchur,118,Gondiya,Approved
14982,Gangazari,118,Gondiya,Approved
14983,Garra Bk.,118,Gondiya,Approved
14984,Garra Kh.,118,Gondiya,Approved
14985,Ghiwari,118,Gondiya,Approved
14986,Girola,118,Gondiya,Approved
14987,Gondia(Buj),118,Gondiya,Approved
14988,Gondia(Khurd),118,Gondiya,Approved
14989,Gonditola -21,118,Gondiya,Approved
14990,Gonditola -23,118,Gondiya,Approved
14991,Gondiya,118,Gondiya,Approved
14992,Gudama,118,Gondiya,Approved
14993,Halbitola - 22,118,Gondiya,Approved
14994,Halbitola -31,118,Gondiya,Approved
14995,Hiwara,118,Gondiya,Approved
14996,Irri,118,Gondiya,Approved
14997,Jabbar Tola,118,Gondiya,Approved
14998,Jagantola,118,Gondiya,Approved
14999,Jartal,118,Gondiya,Approved
15000,Jirutola,118,Gondiya,Approved
15001,Junewani,118,Gondiya,Approved
15002,Kalar Tola,118,Gondiya,Approved
15003,Kamtha,118,Gondiya,Approved
15004,Kanhartola -10,118,Gondiya,Approved
15005,Kanhartola -16,118,Gondiya,Approved
15006,Karanja,118,Gondiya,Approved
15007,Karutola,118,Gondiya,Approved
15008,Kasa,118,Gondiya,Approved
15009,Katangi Kala,118,Gondiya,Approved
15010,Katangtola -24,118,Gondiya,Approved
15011,Katangtola -39,118,Gondiya,Approved
15012,Kati,118,Gondiya,Approved
15013,Khalbanda,118,Gondiya,Approved
15014,Khamari,118,Gondiya,Approved
15015,Kharra,118,Gondiya,Approved
15016,Khatitola,118,Gondiya,Approved
15017,Khatiya,118,Gondiya,Approved
15018,Kidangipar,118,Gondiya,Approved
15019,Kinhi,118,Gondiya,Approved
15020,Kochewahi,118,Gondiya,Approved
15021,Kohka,118,Gondiya,Approved
15022,Korani,118,Gondiya,Approved
15023,Kudwa,118,Gondiya,Approved
15024,Lahitola,118,Gondiya,Approved
15025,Lambatola,118,Gondiya,Approved
15026,Lodhitola -07,118,Gondiya,Approved
15027,Lodhitola -22,118,Gondiya,Approved
15028,Lodhitola -23,118,Gondiya,Approved
15029,Lodhitola -27,118,Gondiya,Approved
15030,Lohara,118,Gondiya,Approved
15031,Mahalgaon,118,Gondiya,Approved
15032,Majitpur,118,Gondiya,Approved
15033,Makadi,118,Gondiya,Approved
15034,Marartola -16,118,Gondiya,Approved
15035,Marartola -19,118,Gondiya,Approved
15036,Mogarra,118,Gondiya,Approved
15037,Morwahi,118,Gondiya,Approved
15038,Mundipar -08,118,Gondiya,Approved
15039,Mundipar -36,118,Gondiya,Approved
15040,Murdada,118,Gondiya,Approved
15041,Murpar,118,Gondiya,Approved
15042,Nagra,118,Gondiya,Approved
15043,Nangpura Murri,118,Gondiya,Approved
15044,Navargaon Kala,118,Gondiya,Approved
15045,Nawa Tola,118,Gondiya,Approved
15046,Nawargaon Kh.,118,Gondiya,Approved
15047,Nawegaon -11,118,Gondiya,Approved
15048,Nawegaon -23,118,Gondiya,Approved
15049,Nila Gondi,118,Gondiya,Approved
15050,Nilaj,118,Gondiya,Approved
15051,Pandharabodi,118,Gondiya,Approved
15052,Pangadi,118,Gondiya,Approved
15053,Panjara,118,Gondiya,Approved
15054,Paraswada,118,Gondiya,Approved
15055,Pardibandh,118,Gondiya,Approved
15056,Pindkepar,118,Gondiya,Approved
15057,Pipartola -07,118,Gondiya,Approved
15058,Pipartola -14,118,Gondiya,Approved
15059,Polatola,118,Gondiya,Approved
15060,Powaritola,118,Gondiya,Approved
15061,Pujaritola,118,Gondiya,Approved
15062,Raipur,118,Gondiya,Approved
15063,Rajegaon,118,Gondiya,Approved
15064,Rampuri,118,Gondiya,Approved
15065,Rapewada,118,Gondiya,Approved
15066,Ratnara,118,Gondiya,Approved
15067,Rawanwadi,118,Gondiya,Approved
15068,Sahespur,118,Gondiya,Approved
15069,Sai Tola,118,Gondiya,Approved
15070,Sangrampur,118,Gondiya,Approved
15071,Satona,118,Gondiya,Approved
15072,Sawari,118,Gondiya,Approved
15073,Sejgaon,118,Gondiya,Approved
15074,Seoni,118,Gondiya,Approved
15075,Serkatola,118,Gondiya,Approved
15076,Sirpur,118,Gondiya,Approved
15077,Sonbihri,118,Gondiya,Approved
15078,Sonpuri,118,Gondiya,Approved
15079,Tanda,118,Gondiya,Approved
15080,Tedwa,118,Gondiya,Approved
15081,Temni,118,Gondiya,Approved
15082,Tikayatpur,118,Gondiya,Approved
15083,Tumkheda Kh.,118,Gondiya,Approved
15084,Umari,118,Gondiya,Approved
15085,Wadegaon,118,Gondiya,Approved
15086,Walad,118,Gondiya,Approved
15087,Zadutola,118,Gondiya,Approved
15088,Zilmili,118,Gondiya,Approved
15089,Akotola,119,Goregaon,Approved
15090,Alebedar,119,Goregaon,Approved
15091,Ambetalao,119,Goregaon,Approved
15092,Asalpani,119,Goregaon,Approved
15093,Babai,119,Goregaon,Approved
15094,Bagadbandh,119,Goregaon,Approved
15095,Bagholi,119,Goregaon,Approved
15096,Bajartola,119,Goregaon,Approved
15097,Bamhani,119,Goregaon,Approved
15098,Bhadanga,119,Goregaon,Approved
15099,Bolunda,119,Goregaon,Approved
15100,Borgaon,119,Goregaon,Approved
15101,Bote,119,Goregaon,Approved
15102,Chanditola,119,Goregaon,Approved
15103,Changotola,119,Goregaon,Approved
15104,Chichgaon,119,Goregaon,Approved
15105,Chichgaontola,119,Goregaon,Approved
15106,Chichtola,119,Goregaon,Approved
15107,Chilhati,119,Goregaon,Approved
15108,Chopa,119,Goregaon,Approved
15109,Dawdipar,119,Goregaon,Approved
15110,Dawwa,119,Goregaon,Approved
15111,Deutola,119,Goregaon,Approved
15112,Dhanutola,119,Goregaon,Approved
15113,Dongarutola,119,Goregaon,Approved
15114,Gahelatola,119,Goregaon,Approved
15115,Gankhaira,119,Goregaon,Approved
15116,Garada,119,Goregaon,Approved
15117,Ghoti,119,Goregaon,Approved
15118,Ghumarra,119,Goregaon,Approved
15119,Gidhadi,119,Goregaon,Approved
15120,Girola(Rithi),119,Goregaon,Approved
15121,Gondekhari,119,Goregaon,Approved
15122,Goregaon,119,Goregaon,Approved
15123,Gowaritola,119,Goregaon,Approved
15124,Halbitola Tedha,119,Goregaon,Approved
15125,Halbitola(Nimba),119,Goregaon,Approved
15126,Hausitola,119,Goregaon,Approved
15127,Hirapur,119,Goregaon,Approved
