MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
15930,Zara,125,Kalamnuri,Approved
15931,Zunzunwadi,125,Kalamnuri,Approved
15932,Adol,126,Sengaon,Approved
15933,Ajegaon,126,Sengaon,Approved
15934,Amdari,126,Sengaon,Approved
15935,Babhulgaon,126,Sengaon,Approved
15936,Bamani Kh,126,Sengaon,Approved
15937,Ban,126,Sengaon,Approved
15938,Barada (Ban),126,Sengaon,Approved
15939,Barada (Sengaon),126,Sengaon,Approved
15940,Batwadi,126,Sengaon,Approved
15941,Belala,126,Sengaon,Approved
15942,Belkheda,126,Sengaon,Approved
15943,Bhagwati,126,Sengaon,Approved
15944,Bhandari,126,Sengaon,Approved
15945,Bhankheda,126,Sengaon,Approved
15946,Bodkha,126,Sengaon,Approved
15947,Borkhadi G,126,Sengaon,Approved
15948,Borkhadi P,126,Sengaon,Approved
15949,Bramhanwada Pra Washim,126,Sengaon,Approved
15950,Bramhawadi,126,Sengaon,Approved
15951,Changephal,126,Sengaon,Approved
15952,Chikhalagar,126,Sengaon,Approved
15953,Chinchkheda,126,Sengaon,Approved
15954,Chondi Bk,126,Sengaon,Approved
15955,Chondi Kh,126,Sengaon,Approved
15956,Datada Bk,126,Sengaon,Approved
15957,Datada Kh,126,Sengaon,Approved
15958,Deulgaon Jahagir,126,Sengaon,Approved
15959,Dhangarwadi,126,Sengaon,Approved
15960,Dhanora Banjara,126,Sengaon,Approved
15961,Dhotara,126,Sengaon,Approved
15962,Dongargaon,126,Sengaon,Approved
15963,Ganeshpur,126,Sengaon,Approved
15964,Garkheda,126,Sengaon,Approved
15965,Ghordari,126,Sengaon,Approved
15966,Gondala,126,Sengaon,Approved
15967,Gondankheda,126,Sengaon,Approved
15968,Goregaon,126,Sengaon,Approved
15969,Gugul Pimpari,126,Sengaon,Approved
15970,Hanakdari,126,Sengaon,Approved
15971,Hatala,126,Sengaon,Approved
15972,Hatta,126,Sengaon,Approved
15973,Hatta Tanda,126,Sengaon,Approved
15974,Hiwara Najik Maharkheda,126,Sengaon,Approved
15975,Hiwarkheda,126,Sengaon,Approved
15976,Holgira,126,Sengaon,Approved
15977,Hudi,126,Sengaon,Approved
15978,Jaipur,126,Sengaon,Approved
15979,Jambandh,126,Sengaon,Approved
15980,Jamdaya,126,Sengaon,Approved
15981,Jamrun Bk,126,Sengaon,Approved
15982,Jamthi Bk,126,Sengaon,Approved
15983,Jawala Bk.,126,Sengaon,Approved
15984,Kadoli,126,Sengaon,Approved
15985,Kahakar Bk,126,Sengaon,Approved
15986,Kahakar Kh,126,Sengaon,Approved
15987,Kapadsingi,126,Sengaon,Approved
15988,Karegaon,126,Sengaon,Approved
15989,Karla,126,Sengaon,Approved
15990,Kawardadi,126,Sengaon,Approved
15991,Kawatha Bk.,126,Sengaon,Approved
15992,Kelsula,126,Sengaon,Approved
15993,Kendra Bk,126,Sengaon,Approved
15994,Kendra Kh,126,Sengaon,Approved
15995,Khadaki,126,Sengaon,Approved
15996,Khairi (Ghumat),126,Sengaon,Approved
15997,Khairkheda,126,Sengaon,Approved
15998,Khillar,126,Sengaon,Approved
15999,Khudaj,126,Sengaon,Approved
16000,Kolsa,126,Sengaon,Approved
16001,Kondwada,126,Sengaon,Approved
16002,Limbala Amdari,126,Sengaon,Approved
16003,Limbala Hudi,126,Sengaon,Approved
16004,Lingdari,126,Sengaon,Approved
16005,Lingpimpri,126,Sengaon,Approved
16006,Mahalsapur,126,Sengaon,Approved
16007,Maharkheda,126,Sengaon,Approved
16008,Makodi,126,Sengaon,Approved
16009,Mangwadi,126,Sengaon,Approved
16010,Mannas Pimpari,126,Sengaon,Approved
16011,Mazod,126,Sengaon,Approved
16012,Mhalshi,126,Sengaon,Approved
16013,Nansi,126,Sengaon,Approved
16014,Palshi,126,Sengaon,Approved
16015,Pankanhergaon,126,Sengaon,Approved
16016,Pardi,126,Sengaon,Approved
16017,Patoda,126,Sengaon,Approved
16018,Pawti,126,Sengaon,Approved
16019,Pimpri Barda,126,Sengaon,Approved
16020,Pimpriling,126,Sengaon,Approved
16021,Pusegaon,126,Sengaon,Approved
16022,Repa,126,Sengaon,Approved
16023,Ridhora,126,Sengaon,Approved
16024,Sabalkheda,126,Sengaon,Approved
16025,Sakhara,126,Sengaon,Approved
16026,Salegaon,126,Sengaon,Approved
16027,Sapatgaon,126,Sengaon,Approved
16028,Sawana,126,Sengaon,Approved
16029,Sawarkheda,126,Sengaon,Approved
16030,Sengaon,126,Sengaon,Approved
16031,Shegaon,126,Sengaon,Approved
16032,Shinagi (Khamba),126,Sengaon,Approved
16033,Shindephal,126,Sengaon,Approved
16034,Shivni Bk,126,Sengaon,Approved
16035,Shivni Kh,126,Sengaon,Approved
16036,Sinagi Naga,126,Sengaon,Approved
16037,Sonsawangi,126,Sengaon,Approved
16038,Sukli Bk,126,Sengaon,Approved
16039,Sukli Kh,126,Sengaon,Approved
16040,Suldali Bk.,126,Sengaon,Approved
16041,Suldali Kh,126,Sengaon,Approved
16042,Surajkheda,126,Sengaon,Approved
16043,Taktoda,126,Sengaon,Approved
16044,Talni Pra Narsi,126,Sengaon,Approved
16045,Tandulwadi,126,Sengaon,Approved
16046,Tapowan,126,Sengaon,Approved
16047,Umardari,126,Sengaon,Approved
16048,Uti Bramhachari,126,Sengaon,Approved
16049,Uti Purna,126,Sengaon,Approved
16050,Wad Hiwara,126,Sengaon,Approved
16051,Wadhona,126,Sengaon,Approved
16052,Waghjali,126,Sengaon,Approved
16053,Walana,126,Sengaon,Approved
16054,Warkheda,126,Sengaon,Approved
16055,Warud Chakrapan,126,Sengaon,Approved
16056,Warud Kaji,126,Sengaon,Approved
16057,Warud Saman,126,Sengaon,Approved
16058,Watkali,126,Sengaon,Approved
16059,Waychal Pimpari,126,Sengaon,Approved
16060,Wazur Kh,126,Sengaon,Approved
16061,Weltura,126,Sengaon,Approved
16062,Yeldari,126,Sengaon,Approved
16063,Adgaon,127,Vasmath,Approved
16064,Agdad,127,Vasmath,Approved
16065,Akoli,127,Vasmath,Approved
16066,Amba,127,Vasmath,Approved
16067,Ambala,127,Vasmath,Approved
16068,Ambanath,127,Vasmath,Approved
16069,Aral,127,Vasmath,Approved
16070,Asegaon,127,Vasmath,Approved
16071,Babhulgaon,127,Vasmath,Approved
16072,Bagdad,127,Vasmath,Approved
16073,Balegaon,127,Vasmath,Approved
16074,Barepurwadi,127,Vasmath,Approved
16075,Basmat,127,Vasmath,Approved
16076,Basmath,127,Vasmath,Approved
16077,Bhategaon,127,Vasmath,Approved
16078,Bhendegaon,127,Vasmath,Approved
16079,Bhogaon,127,Vasmath,Approved
16080,Bhoripgaon,127,Vasmath,Approved
16081,Borala,127,Vasmath,Approved
16082,Borgaon Bk.,127,Vasmath,Approved
