MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
10944,Panthewadi,86,Paithan,Approved
10945,Parundi,86,Paithan,Approved
10946,Parundi Tanda,86,Paithan,Approved
10947,Pategaon,86,Paithan,Approved
10948,Patode Wadgaon,86,Paithan,Approved
10949,Pimpalwadi(Pirachi),86,Paithan,Approved
10950,Porgaon,86,Paithan,Approved
10951,Porgaon Tanda,86,Paithan,Approved
10952,Pusegaon,86,Paithan,Approved
10953,Rahatgaon,86,Paithan,Approved
10954,Rajapur,86,Paithan,Approved
10955,Ranjangaon Dandga,86,Paithan,Approved
10956,Ranjangaon Khuri,86,Paithan,Approved
10957,Ranjani,86,Paithan,Approved
10958,Saigaon,86,Paithan,Approved
10959,Sajegaon,86,Paithan,Approved
10960,Salwadgaon,86,Paithan,Approved
10961,Shahapur Manegaon,86,Paithan,Approved
10962,Shahapur Wahegaon,86,Paithan,Approved
10963,Shekta,86,Paithan,Approved
10964,Shevata,86,Paithan,Approved
10965,Shivnai,86,Paithan,Approved
10966,Shringarwadi,86,Paithan,Approved
10967,Solanapur,86,Paithan,Approved
10968,Sompuri,86,Paithan,Approved
10969,Sonwadi (Khadgaon),86,Paithan,Approved
10970,Sonwadi Bk.,86,Paithan,Approved
10971,Sonwadi Kh,86,Paithan,Approved
10972,Sultanpur,86,Paithan,Approved
10973,Taherpur,86,Paithan,Approved
10974,Takali Ambad,86,Paithan,Approved
10975,Takli Paithan,86,Paithan,Approved
10976,Tanda Bk.,86,Paithan,Approved
10977,Tanda Kh.,86,Paithan,Approved
10978,Taru Pimpalwadi,86,Paithan,Approved
10979,Tekadi Tanda,86,Paithan,Approved
10980,Telwadi,86,Paithan,Approved
10981,Thapati Tanda,86,Paithan,Approved
10982,Thergaon,86,Paithan,Approved
10983,Tondoli,86,Paithan,Approved
10984,Tulapur,86,Paithan,Approved
10985,Tupewadi,86,Paithan,Approved
10986,Vihamandwa,86,Paithan,Approved
10987,Wadala,86,Paithan,Approved
10988,Wadgavhan,86,Paithan,Approved
10989,Wadji,86,Paithan,Approved
10990,Wadwali,86,Paithan,Approved
10991,Waghadi,86,Paithan,Approved
10992,Wahegaon,86,Paithan,Approved
10993,Waki,86,Paithan,Approved
10994,Warudi Bk.,86,Paithan,Approved
10995,Warwandi Kh.,86,Paithan,Approved
10996,Wawa,86,Paithan,Approved
10997,Yasinpur,86,Paithan,Approved
10998,Adgaon Bk.,87,Phulambri,Approved
10999,Adgaon Kh.,87,Phulambri,Approved
11000,Alad,87,Phulambri,Approved
11001,Babhulgaon,87,Phulambri,Approved
11002,Babhulgaon Kh.,87,Phulambri,Approved
11003,Babra,87,Phulambri,Approved
11004,Bhalgaon,87,Phulambri,Approved
11005,Bhawadi,87,Phulambri,Approved
11006,Bhoygaon,87,Phulambri,Approved
11007,Bilda,87,Phulambri,Approved
11008,Bodhegaon Bk.,87,Phulambri,Approved
11009,Bodhegaon Kh.,87,Phulambri,Approved
11010,Borgaon Arj,87,Phulambri,Approved
