MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
16928,Pimpalkothe Pr. Chandsar,135,Erandol,Approved
16929,Pimpri Bk.,135,Erandol,Approved
16930,Pimpri Sim,135,Erandol,Approved
16931,Pimpri-Pr-Chandsar,135,Erandol,Approved
16932,Ravanje Bk.,135,Erandol,Approved
16933,Ravanje Kh.,135,Erandol,Approved
16934,Ringangaon,135,Erandol,Approved
16935,Sawade Pr. Chandsar,135,Erandol,Approved
16936,Sonbardi,135,Erandol,Approved
16937,Tade,135,Erandol,Approved
16938,Takarkhede,135,Erandol,Approved
16939,Talai,135,Erandol,Approved
16940,Toli Kh.,135,Erandol,Approved
16941,Umarde,135,Erandol,Approved
16942,Umare,135,Erandol,Approved
16943,Utran Ahir Hadd,135,Erandol,Approved
16944,Utran Gujar Hadd,135,Erandol,Approved
16945,Vaijanath,135,Erandol,Approved
16946,Vankothe,135,Erandol,Approved
16947,Varkhedi,135,Erandol,Approved
16948,Vikharan,135,Erandol,Approved
16949,Waghlud Sim,135,Erandol,Approved
16950,Amode Bk.,136,Jalgaon,Approved
16951,Amode Kh,136,Jalgaon,Approved
16952,Asoda,136,Jalgaon,Approved
16953,Avhane,136,Jalgaon,Approved
16954,Awar,136,Jalgaon,Approved
16955,Beli,136,Jalgaon,Approved
16956,Bhadli Bk,136,Jalgaon,Approved
16957,Bhadli Kh,136,Jalgaon,Approved
16958,Bhagpur,136,Jalgaon,Approved
16959,Bhokar,136,Jalgaon,Approved
16960,Bholane,136,Jalgaon,Approved
16961,Bilkhede,136,Jalgaon,Approved
16962,Bilwadi,136,Jalgaon,Approved
16963,Bornar,136,Jalgaon,Approved
16964,Chincholi,136,Jalgaon,Approved
16965,Dapore,136,Jalgaon,Approved
16966,Deogoan,136,Jalgaon,Approved
16967,Deulwade,136,Jalgaon,Approved
16968,Devhari,136,Jalgaon,Approved
16969,Dhamangaon,136,Jalgaon,Approved
16970,Dhanore Bk.,136,Jalgaon,Approved
16971,Dhanore Kh,136,Jalgaon,Approved
16972,Dhanwad,136,Jalgaon,Approved
16973,Diksai,136,Jalgaon,Approved
16974,Domgaon,136,Jalgaon,Approved
16975,Fesardi,136,Jalgaon,Approved
16976,Fupanagari,136,Jalgaon,Approved
16977,Gadhode,136,Jalgaon,Approved
16978,Ghardi,136,Jalgaon,Approved
16979,Jalgaon,136,Jalgaon,Approved
16980,Jalgaon Kh.,136,Jalgaon,Approved
16981,Jalgaon Shahar,136,Jalgaon,Approved
16982,Jalke,136,Jalgaon,Approved
16983,Jamod,136,Jalgaon,Approved
16984,Jawkhede,136,Jalgaon,Approved
16985,Kadgaon,136,Jalgaon,Approved
16986,Kanalda,136,Jalgaon,Approved
16987,Kanaswade,136,Jalgaon,Approved
16988,Kandari,136,Jalgaon,Approved
16989,Karanj,136,Jalgaon,Approved
16990,Kathora,136,Jalgaon,Approved
16991,Khaparkhede,136,Jalgaon,Approved
16992,Khedi Bk.,136,Jalgaon,Approved
16993,Khedi Kh,136,Jalgaon,Approved
16994,Khirdi,136,Jalgaon,Approved
16995,Kinod,136,Jalgaon,Approved
16996,Kurhadade,136,Jalgaon,Approved
16997,Kusumbe Kh,136,Jalgaon,Approved
16998,Kuwarkhede,136,Jalgaon,Approved
16999,Lamanjan,136,Jalgaon,Approved
17000,Lonwadi Bk,136,Jalgaon,Approved
17001,Lonwadi Kh,136,Jalgaon,Approved
17002,Mamurabad,136,Jalgaon,Approved
17003,Manyarkheda,136,Jalgaon,Approved
17004,Mehrun,136,Jalgaon,Approved
17005,Mhasawad,136,Jalgaon,Approved
17006,Mohadi,136,Jalgaon,Approved
17007,Nagziri,136,Jalgaon,Approved
