MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
37863,Gothane,307,Malwan,Approved
37864,Guramnagari,307,Malwan,Approved
37865,Hadi,307,Malwan,Approved
37866,Hedul,307,Malwan,Approved
37867,Hirlewadi,307,Malwan,Approved
37868,Hiwale,307,Malwan,Approved
37869,Jamdul,307,Malwan,Approved
37870,Juva Pankhol,307,Malwan,Approved
37871,Kalethar,307,Malwan,Approved
37872,Kalse,307,Malwan,Approved
37873,Kandalgaon,307,Malwan,Approved
37874,Karlachavhal,307,Malwan,Approved
37875,Katta,307,Malwan,Approved
37876,Katvad,307,Malwan,Approved
37877,Kava,307,Malwan,Approved
37878,Khand,307,Malwan,Approved
37879,Khanjanwadi,307,Malwan,Approved
37880,Kharare,307,Malwan,Approved
37881,Khervand,307,Malwan,Approved
37882,Khotale,307,Malwan,Approved
37883,Kirlos,307,Malwan,Approved
37884,Koil,307,Malwan,Approved
37885,Kolamb,307,Malwan,Approved
37886,Kothewada,307,Malwan,Approved
37887,Kudopi,307,Malwan,Approved
37888,Kumame,307,Malwan,Approved
37889,Kumbharmath.,307,Malwan,Approved
37890,Kumbharwadi,307,Malwan,Approved
37891,Kunkavale,307,Malwan,Approved
37892,Kusarave,307,Malwan,Approved
37893,Magvane,307,Malwan,Approved
37894,Mahan,307,Malwan,Approved
37895,Mala,307,Malwan,Approved
37896,Malandi,307,Malwan,Approved
37897,Malawadi,307,Malwan,Approved
37898,Malgaon,307,Malwan,Approved
37899,Malkewadi,307,Malwan,Approved
37900,Malond,307,Malwan,Approved
37901,Malvan,307,Malwan,Approved
37902,Malwan,307,Malwan,Approved
37903,Marde,307,Malwan,Approved
37904,Margtad,307,Malwan,Approved
37905,Masade,307,Malwan,Approved
37906,Masure,307,Malwan,Approved
37907,Math Bk.,307,Malwan,Approved
37908,Mhavlunge,307,Malwan,Approved
37909,Mogarne,307,Malwan,Approved
37910,Nagzar,307,Malwan,Approved
37911,Nandos,307,Malwan,Approved
37912,Nandrukh,307,Malwan,Approved
37913,Nhive,307,Malwan,Approved
37914,Nirom,307,Malwan,Approved
37915,Ovaliye,307,Malwan,Approved
37916,Ozar,307,Malwan,Approved
37917,Palasamb,307,Malwan,Approved
37918,Palayewadi,307,Malwan,Approved
37919,Palikadilwadi,307,Malwan,Approved
37920,Palkarwadi,307,Malwan,Approved
37921,Parabwada,307,Malwan,Approved
37922,Parad,307,Malwan,Approved
37923,Parwadi,307,Malwan,Approved
37924,Pedave,307,Malwan,Approved
37925,Pendur,307,Malwan,Approved
37926,Pirawadi,307,Malwan,Approved
37927,Poip,307,Malwan,Approved
37928,Rathivade,307,Malwan,Approved
37929,Revandi,307,Malwan,Approved
37930,Sadewadi,307,Malwan,Approved
37931,Salel,307,Malwan,Approved
37932,Sarjekot,307,Malwan,Approved
37933,Sayyad Juva,307,Malwan,Approved
37934,Shemad Ranewadi,307,Malwan,Approved
37935,Shirvande,307,Malwan,Approved
37936,Shrawan,307,Malwan,Approved
37937,Sonarwada,307,Malwan,Approved
37938,Sukalwad,307,Malwan,Approved
37939,Talgaon,307,Malwan,Approved
37940,Tarkarli,307,Malwan,Approved
37941,Tembwadi,307,Malwan,Approved
37942,Terai,307,Malwan,Approved
37943,Tiravde,307,Malwan,Approved
37944,Tondavali,307,Malwan,Approved
37945,Trimbak,307,Malwan,Approved
37946,Varachiwadi,307,Malwan,Approved
37947,Wadachapat,307,Malwan,Approved
37948,Wadi Dangmode,307,Malwan,Approved
37949,Waghavane,307,Malwan,Approved
37950,Waingavade,307,Malwan,Approved
37951,Wak,307,Malwan,Approved
37952,Warad,307,Malwan,Approved
37953,Wayangani,307,Malwan,Approved
37954,Wayari,307,Malwan,Approved
37955,Weral,307,Malwan,Approved
37956,Ajgaon,308,Sawantwadi,Approved
37957,Ambegaon,308,Sawantwadi,Approved
37958,Amboli,308,Sawantwadi,Approved
37959,Aronda,308,Sawantwadi,Approved
37960,Aros,308,Sawantwadi,Approved
37961,Asniye,308,Sawantwadi,Approved
37962,Bada,308,Sawantwadi,Approved
37963,Banda,308,Sawantwadi,Approved
37964,Bavlat,308,Sawantwadi,Approved
37965,Bhairavwadi,308,Sawantwadi,Approved
37966,Bhalawal,308,Sawantwadi,Approved
37967,Bhatpavani,308,Sawantwadi,Approved
37968,Bhom,308,Sawantwadi,Approved
37969,Bhom Myu. Hadd,308,Sawantwadi,Approved
37970,Brahmanpat,308,Sawantwadi,Approved
37971,Charathe,308,Sawantwadi,Approved
37972,Charathe Myu. Hadd,308,Sawantwadi,Approved
37973,Chaukul,308,Sawantwadi,Approved
37974,Dabhil,308,Sawantwadi,Approved
37975,Dandeli,308,Sawantwadi,Approved
37976,Danoli,308,Sawantwadi,Approved
37977,Degave,308,Sawantwadi,Approved
37978,Devsu,308,Sawantwadi,Approved
37979,Dhakore,308,Sawantwadi,Approved
37980,Dingne,308,Sawantwadi,Approved
37981,Dongarpal,308,Sawantwadi,Approved
37982,Fansavade,308,Sawantwadi,Approved
37983,Galel,308,Sawantwadi,Approved
37984,Gele,308,Sawantwadi,Approved
37985,Gharap,308,Sawantwadi,Approved
37986,Gulduve,308,Sawantwadi,Approved
37987,Insuli,308,Sawantwadi,Approved
37988,Kalambist,308,Sawantwadi,Approved
37989,Kariwade,308,Sawantwadi,Approved
37990,Kas,308,Sawantwadi,Approved
37991,Kavthani,308,Sawantwadi,Approved
37992,Kegad,308,Sawantwadi,Approved
37993,Kesari,308,Sawantwadi,Approved
37994,Kinale,308,Sawantwadi,Approved
37995,Kolgaon,308,Sawantwadi,Approved
37996,Kolgaon Myu. Hadd,308,Sawantwadi,Approved
