MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
18918,Dholagarwadi,153,Chandgad,Approved
18919,Dhumadewadi,153,Chandgad,Approved
18920,Dindalkop,153,Chandgad,Approved
18921,Dundage,153,Chandgad,Approved
18922,Fatakwadi,153,Chandgad,Approved
18923,Gandharvagad,153,Chandgad,Approved
18924,Ganuchiwadi,153,Chandgad,Approved
18925,Gaulwadi,153,Chandgad,Approved
18926,Gavase,153,Chandgad,Approved
18927,Ghullewadi,153,Chandgad,Approved
18928,Gudavale Khalsa,153,Chandgad,Approved
18929,Gudewadi,153,Chandgad,Approved
18930,Gulamb,153,Chandgad,Approved
18931,Hajagoli,153,Chandgad,Approved
18932,Halkarni,153,Chandgad,Approved
18933,Hallarwadi,153,Chandgad,Approved
18934,Hambire,153,Chandgad,Approved
18935,Here,153,Chandgad,Approved
18936,Hindagaon,153,Chandgad,Approved
18937,Hosur,153,Chandgad,Approved
18938,Hundalewadi,153,Chandgad,Approved
18939,Ibrahimpur,153,Chandgad,Approved
18940,Inam Kolindre,153,Chandgad,Approved
18941,Inam Mhalunge,153,Chandgad,Approved
18942,Inam Savarde,153,Chandgad,Approved
18943,Isapur,153,Chandgad,Approved
18944,Jakkanhatti,153,Chandgad,Approved
18945,Jambare,153,Chandgad,Approved
18946,Jangamhatti,153,Chandgad,Approved
18947,Jattewadi,153,Chandgad,Approved
18948,Jelugade,153,Chandgad,Approved
18949,Jogewadi,153,Chandgad,Approved
18950,Kadalge Bk.,153,Chandgad,Approved
18951,Kadalge Kh.,153,Chandgad,Approved
18952,Kagani,153,Chandgad,Approved
18953,Kajirne,153,Chandgad,Approved
18954,Kalasgade,153,Chandgad,Approved
18955,Kaliwade,153,Chandgad,Approved
18956,Kalkundri,153,Chandgad,Approved
18957,Kamewadi,153,Chandgad,Approved
18958,Kanadi,153,Chandgad,Approved
18959,Kanur Bk.,153,Chandgad,Approved
18960,Kanur Kh.,153,Chandgad,Approved
18961,Karanjgaon,153,Chandgad,Approved
18962,Karekundi,153,Chandgad,Approved
18963,Kaulage,153,Chandgad,Approved
18964,Kenchewadi,153,Chandgad,Approved
18965,Kervade,153,Chandgad,Approved
