MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
44833,Kothapeta,532,Kothapeta,Approved
44834,Malikipuram,533,Malikipuram,Approved
44835,Mamidikuduru,534,Mamidikuduru,Approved
44836,Mandapeta,535,Mandapeta,Approved
44837,Mummidivaram,536,Mummidivaram,Approved
44838,P.Gannavaram,537,P.Gannavaram,Approved
44839,Ramachandrapuram,538,Ramachandrapuram,Approved
44840,Ravulapalem,539,Ravulapalem,Approved
44841,Rayavaram,540,Rayavaram,Approved
44842,Razole,541,Razole,Approved
44843,Sakhinetipalli,542,Sakhinetipalli,Approved
44844,Uppalaguptam,543,Uppalaguptam,Approved
44845,Anaparthi,544,Anaparthi,Approved
44846,Biccavolu,545,Biccavolu,Approved
44847,Chagallu,546,Chagallu,Approved
44848,Devarapalle,547,Devarapalle,Approved
44849,Gokavaram,548,Gokavaram,Approved
44850,Gopalapuram,549,Gopalapuram,Approved
44851,Kadiam,550,Kadiam,Approved
44852,Korukonda,551,Korukonda,Approved
44853,Kovvur,552,Kovvur,Approved
44854,Nallajerla,553,Nallajerla,Approved
44855,Nidadavole,554,Nidadavole,Approved
44856,Peravali,555,Peravali,Approved
44857,Rajamahendravaram Rural,556,Rajamahendravaram Rural,Approved
44858,Rajamahendravaram Urban,557,Rajamahendravaram Urban,Approved
44859,Rajanagaram,558,Rajanagaram,Approved
44860,Rangampeta,559,Rangampeta,Approved
44861,Seethanagaram,560,Seethanagaram,Approved
44862,Tallapudi,561,Tallapudi,Approved
44863,Undrajavaram,562,Undrajavaram,Approved
44864,Agiripalli,563,Agiripalli,Approved
44865,Bheemadole,564,Bheemadole,Approved
44866,Buttayagudem,565,Buttayagudem,Approved
44867,Chatrai,566,Chatrai,Approved
44868,Chintalapudi,567,Chintalapudi,Approved
44869,Denduluru,568,Denduluru,Approved
44870,Dwarakatirumala,569,Dwarakatirumala,Approved
44871,Eluru,570,Eluru,Approved
44872,Jangareddigudem,571,Jangareddigudem,Approved
44873,Jeelugu Milli,572,Jeelugu Milli,Approved
44874,Kaikaluru,573,Kaikaluru,Approved
44875,Kalidindi,574,Kalidindi,Approved
44876,Kamavarapukota,575,Kamavarapukota,Approved
44877,Koyyalagudem,576,Koyyalagudem,Approved
44878,Kukunoor,577,Kukunoor,Approved
44879,Lingapalem,578,Lingapalem,Approved
44880,Mandavalli,579,Mandavalli,Approved
44881,Mudinepalle,580,Mudinepalle,Approved
44882,Musunuru,581,Musunuru,Approved
44883,Nidamarru,582,Nidamarru,Approved
44884,Nuzividu,583,Nuzividu,Approved
44885,Pedapadu,584,Pedapadu,Approved
44886,Pedavegi,585,Pedavegi,Approved
44887,Polavaram,586,Polavaram,Approved
44888,T.Narasapuram,587,T.Narasapuram,Approved
44889,Unguturu,588,Unguturu,Approved
44890,Velairpadu,589,Velairpadu,Approved
44891,Chebrolu,590,Chebrolu,Approved
44892,Duggirala,591,Duggirala,Approved
44893,Guntur East,592,Guntur East,Approved
44894,Guntur West,593,Guntur West,Approved
44895,Kakumanu,594,Kakumanu,Approved
44896,Kollipara,595,Kollipara,Approved
44897,Mangalagiri,596,Mangalagiri,Approved
44898,Medikonduru,597,Medikonduru,Approved
44899,Pedakakani,598,Pedakakani,Approved
44900,Pedanandipadu,599,Pedanandipadu,Approved
44901,Phirangipuram,600,Phirangipuram,Approved
44902,Ponnur,601,Ponnur,Approved
44903,Prathipadu,602,Prathipadu,Approved
44904,Tadepalli,603,Tadepalli,Approved
44905,Tadikonda,604,Tadikonda,Approved
44906,Tenali,605,Tenali,Approved
44907,Thulluru,606,Thulluru,Approved
44908,Vatticherukuru,607,Vatticherukuru,Approved
44909,Gandepalli,608,Gandepalli,Approved
44910,Gollaprolu,609,Gollaprolu,Approved
44911,Jaggampeta,610,Jaggampeta,Approved
44912,Kajuluru,611,Kajuluru,Approved
44913,Kakinada (Rural),612,Kakinada (Rural),Approved
44914,Kakinada (Urban),613,Kakinada (Urban),Approved
44915,Karapa,614,Karapa,Approved
44916,Kirlampudi,615,Kirlampudi,Approved
44917,Kotananduru,616,Kotananduru,Approved
44918,Pedapudi,617,Pedapudi,Approved
44919,Peddapuram,618,Peddapuram,Approved
44920,Pithapuram,619,Pithapuram,Approved
44921,Prathipadu,620,Prathipadu,Approved
44922,Rowthulapudi,621,Rowthulapudi,Approved
44923,Samalkota,622,Samalkota,Approved
44924,Sankhavaram,623,Sankhavaram,Approved
44925,Tallarevu,624,Tallarevu,Approved
44926,Thondangi,625,Thondangi,Approved
44927,Tuni,626,Tuni,Approved
44928,U.Kothapalli,627,U.Kothapalli,Approved
44929,Yeleswaram,628,Yeleswaram,Approved
44930,Avanigadda,629,Avanigadda,Approved
44931,Bantumilli,630,Bantumilli,Approved
44932,Bapulapadu,631,Bapulapadu,Approved
44933,Challapalli,632,Challapalli,Approved
44934,Gannavaram,633,Gannavaram,Approved
44935,Ghantasala,634,Ghantasala,Approved
44936,Gudivada,635,Gudivada,Approved
44937,Gudlavalleru,636,Gudlavalleru,Approved
44938,Guduru,637,Guduru,Approved
44939,Kankipadu,638,Kankipadu,Approved
44940,Koduru,639,Koduru,Approved
44941,Kruthivennu,640,Kruthivennu,Approved
44942,Machilipatnam,641,Machilipatnam,Approved
44943,Mopidevi,642,Mopidevi,Approved
44944,Movva,643,Movva,Approved
44945,Nagayalanka,644,Nagayalanka,Approved
44946,Nandivada,645,Nandivada,Approved
44947,Pamarru,646,Pamarru,Approved
44948,Pamidimukkala,647,Pamidimukkala,Approved
44949,Pedana,648,Pedana,Approved
44950,Pedaparupudi,649,Pedaparupudi,Approved
44951,Penamaluru,650,Penamaluru,Approved
44952,Thotlavalluru,651,Thotlavalluru,Approved
44953,Unguturu,652,Unguturu,Approved
44954,Vuyyuru,653,Vuyyuru,Approved
44955,Adoni,654,Adoni,Approved
44956,Alur,655,Alur,Approved
44957,Aspari,656,Aspari,Approved
44958,C.Belagal,657,C.Belagal,Approved
44959,Chippagiri,658,Chippagiri,Approved
44960,Devanakonda,659,Devanakonda,Approved
44961,Gonegandla,660,Gonegandla,Approved
44962,Gudur,661,Gudur,Approved
44963,Halaharvi,662,Halaharvi,Approved
44964,Holagunda,663,Holagunda,Approved
44965,Kallur,664,Kallur,Approved
44966,Kodumur,665,Kodumur,Approved
44967,Kosigi,666,Kosigi,Approved
44968,Kowthalam,667,Kowthalam,Approved
44969,Krishnagiri,668,Krishnagiri,Approved
44970,Kurnool Rural,669,Kurnool Rural,Approved
44971,Kurnool Urban,670,Kurnool Urban,Approved
44972,Maddikera (East),671,Maddikera (East),Approved
44973,Mantralayam,672,Mantralayam,Approved
44974,Nandavaram,673,Nandavaram,Approved
44975,Orvakal,674,Orvakal,Approved
44976,Pattikonda,675,Pattikonda,Approved
44977,Pedda Kadubur,676,Pedda Kadubur,Approved
44978,Tuggali,677,Tuggali,Approved
44979,Veldurthy,678,Veldurthy,Approved
44980,Yemmiganur,679,Yemmiganur,Approved
44981,Allagadda,680,Allagadda,Approved
44982,Atmakur,681,Atmakur,Approved
44983,Banaganapalli,682,Banaganapalli,Approved
44984,Bandi Atmakur,683,Bandi Atmakur,Approved
44985,Bethamcherla,684,Bethamcherla,Approved
