MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
4960,Dahiphal(Chincholi),38,Beed,Approved
4961,Dahiwandi,38,Beed,Approved
4962,Deorayachiwadi,38,Beed,Approved
4963,Devi Babhulgaon,38,Beed,Approved
4964,Dhangarwadi,38,Beed,Approved
4965,Dhavjyachiwadi,38,Beed,Approved
4966,Dhekan Moha,38,Beed,Approved
4967,Dheknmoha Tanda,38,Beed,Approved
4968,Dhotra,38,Beed,Approved
4969,Doiphodwadi,38,Beed,Approved
4970,Fukewadi,38,Beed,Approved
4971,Ganganathwadi,38,Beed,Approved
4972,Ganpur,38,Beed,Approved
4973,Gaulwadi,38,Beed,Approved
4974,Gawari,38,Beed,Approved
4975,Ghargaon,38,Beed,Approved
4976,Ghatjawala,38,Beed,Approved
4977,Ghatsawli,38,Beed,Approved
4978,Ghosapuri,38,Beed,Approved
4979,Gogalwadi,38,Beed,Approved
4980,Golangri,38,Beed,Approved
4981,Gundha,38,Beed,Approved
4982,Gundhawadi,38,Beed,Approved
4983,Gunjala,38,Beed,Approved
4984,Hingane Bk.,38,Beed,Approved
4985,Hingani (Haveli),38,Beed,Approved
4986,Hingani Kh.,38,Beed,Approved
4987,Hiwaraphadi,38,Beed,Approved
4988,Imampur,38,Beed,Approved
4989,It,38,Beed,Approved
4990,Jadhavawadi,38,Beed,Approved
4991,Jaitalwadi,38,Beed,Approved
4992,Jarud,38,Beed,Approved
4993,Jebapimpri,38,Beed,Approved
4994,Jirewadi,38,Beed,Approved
4995,Juj Gavhan,38,Beed,Approved
4996,Kadamwadi,38,Beed,Approved
4997,Kakadhira,38,Beed,Approved
4998,Kalegaon Haveli,38,Beed,Approved
4999,Kalsambar,38,Beed,Approved
5000,Kambi,38,Beed,Approved
5001,Kamkheda,38,Beed,Approved
5002,Kanadi,38,Beed,Approved
5003,Karalwadi,38,Beed,Approved
5004,Karchondi,38,Beed,Approved
5005,Karegavhan,38,Beed,Approved
5006,Karzani,38,Beed,Approved
5007,Kathoda,38,Beed,Approved
5008,Katwatwadi,38,Beed,Approved
5009,Kesapuri,38,Beed,Approved
5010,Ketura,38,Beed,Approved
5011,Khadkighat,38,Beed,Approved
5012,Khamgaon,38,Beed,Approved
5013,Khandala,38,Beed,Approved
5014,Khandepargaon,38,Beed,Approved
5015,Khapar Pangri,38,Beed,Approved
5016,Khardewadi,38,Beed,Approved
5017,Khudras,38,Beed,Approved
5018,Kinhipai,38,Beed,Approved
5019,Kolharwadi,38,Beed,Approved
5020,Kolwadi,38,Beed,Approved
5021,Kukkatgaon,38,Beed,Approved
5022,Kumbhari,38,Beed,Approved
5023,Kumsi,38,Beed,Approved
5024,Kurla,38,Beed,Approved
5025,Kutewadi,38,Beed,Approved
5026,Laxmiaai Tanda,38,Beed,Approved
5027,Limba Ganesh,38,Beed,Approved
5028,Limbarui,38,Beed,Approved
5029,Limbarui (Devi),38,Beed,Approved
5030,Lolatgaon,38,Beed,Approved
5031,Loni (Shahajanpur),38,Beed,Approved
5032,Lonighat,38,Beed,Approved
5033,Mahajanwadi,38,Beed,Approved
5034,Mahalas Jawala,38,Beed,Approved
5035,Mainda,38,Beed,Approved
5036,Malapuri,38,Beed,Approved
5037,Malewadi,38,Beed,Approved
5038,Mandav Jali,38,Beed,Approved
5039,Mandavkhel,38,Beed,Approved
5040,Manewadi,38,Beed,Approved
5041,Manjar Sumba,38,Beed,Approved
5042,Mankurwadi,38,Beed,Approved
5043,Manyarwadi,38,Beed,Approved
5044,Manzari Haveli,38,Beed,Approved
5045,Masewadi,38,Beed,Approved
5046,Mauj,38,Beed,Approved
5047,Maujwadi,38,Beed,Approved
5048,Mengdewadi,38,Beed,Approved
5049,Mhalasapur,38,Beed,Approved
5050,Morgaon,38,Beed,Approved
