MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
32878,Dhankanhe,268,Roha,Approved
32879,Dhatav,268,Roha,Approved
32880,Dhondkhar Tarf Birwadi,268,Roha,Approved
32881,Dhondkhar Tarf Umate,268,Roha,Approved
32882,Div,268,Roha,Approved
32883,Dolavahal,268,Roha,Approved
32884,Dongari,268,Roha,Approved
32885,Dongarwadi,268,Roha,Approved
32886,Durtoli,268,Roha,Approved
32887,Fugarewadi,268,Roha,Approved
32888,Gaulwadi,268,Roha,Approved
32889,Gaulwadi Adiwasiwadi,268,Roha,Approved
32890,Gherasurgad,268,Roha,Approved
32891,Ghosale,268,Roha,Approved
32892,Godasai,268,Roha,Approved
32893,Gopalwat,268,Roha,Approved
32894,Gophan,268,Roha,Approved
32895,Gove,268,Roha,Approved
32896,Goyandawadi,268,Roha,Approved
32897,Hal,268,Roha,Approved
32898,Hedawali,268,Roha,Approved
32899,Hetavane,268,Roha,Approved
32900,Jai Dhakoba Nivi Thakurwadi,268,Roha,Approved
32901,Jamgaon,268,Roha,Approved
32902,Kadsure,268,Roha,Approved
32903,Kalkaiwadi,268,Roha,Approved
32904,Kamath,268,Roha,Approved
32905,Kandale,268,Roha,Approved
32906,Kandane Bk.,268,Roha,Approved
32907,Kandane Kh.,268,Roha,Approved
32908,Kansai,268,Roha,Approved
32909,Kanti,268,Roha,Approved
32910,Karanjvira,268,Roha,Approved
32911,Karivane,268,Roha,Approved
32912,Katalawadi,268,Roha,Approved
32913,Kawalthe,268,Roha,Approved
32914,Kelghar,268,Roha,Approved
32915,Khairale,268,Roha,Approved
32916,Khaire Kh.,268,Roha,Approved
32917,Khajani,268,Roha,Approved
32918,Khamb,268,Roha,Approved
32919,Khambere,268,Roha,Approved
32920,Khandar,268,Roha,Approved
32921,Kharabachi Wadi,268,Roha,Approved
32922,Kharapati,268,Roha,Approved
32923,Khargaon,268,Roha,Approved
32924,Khari,268,Roha,Approved
32925,Kharkhardi,268,Roha,Approved
32926,Khope,268,Roha,Approved
32927,Khutal,268,Roha,Approved
32928,Killa,268,Roha,Approved
32929,Killawadi,268,Roha,Approved
32930,Kokban,268,Roha,Approved
32931,Kolad,268,Roha,Approved
32932,Kolad Adiwasiwadi,268,Roha,Approved
32933,Kondgaon,268,Roha,Approved
32934,Krushnanagar,268,Roha,Approved
32935,Kudali,268,Roha,Approved
32936,Kumbhoshi,268,Roha,Approved
32937,Landhar,268,Roha,Approved
32938,Madhali Bk.,268,Roha,Approved
32939,Madhali Kh.,268,Roha,Approved
32940,Mahadevwadi,268,Roha,Approved
32941,Mahalunge,268,Roha,Approved
32942,Malsai,268,Roha,Approved
32943,Medha,268,Roha,Approved
32944,Mhasadi,268,Roha,Approved
32945,Muchane,268,Roha,Approved
32946,Mukte,268,Roha,Approved
32947,Muthavali Bk.,268,Roha,Approved
32948,Muthavali Kh,268,Roha,Approved
32949,Nadawali,268,Roha,Approved
32950,Nagothane,268,Roha,Approved
32951,Nawakhar,268,Roha,Approved
32952,Neharunagar,268,Roha,Approved
32953,Nhave,268,Roha,Approved
32954,Nidi Tarf Ashtami,268,Roha,Approved
32955,Nidi Tarf Nagothane,268,Roha,Approved
32956,Nivi,268,Roha,Approved
32957,Padam,268,Roha,Approved
32958,Pahoor,268,Roha,Approved
32959,Palas,268,Roha,Approved
32960,Pale Bk.,268,Roha,Approved
32961,Pale Kh.,268,Roha,Approved
32962,Pale Tarf Ashtami,268,Roha,Approved
32963,Pangaloli,268,Roha,Approved
32964,Patansai,268,Roha,Approved
32965,Patharshet,268,Roha,Approved
32966,Pigonde,268,Roha,Approved
32967,Pimpalgaon,268,Roha,Approved
32968,Pingalsai,268,Roha,Approved
32969,Pugaon,268,Roha,Approved
32970,Pui,268,Roha,Approved
32971,Rajkhalati,268,Roha,Approved
32972,Revoli,268,Roha,Approved
32973,Roha,268,Roha,Approved
32974,Roha Ashtami,268,Roha,Approved
32975,Roth Bk.,268,Roha,Approved
32976,Roth Kh.,268,Roha,Approved
32977,Sambhe,268,Roha,Approved
32978,Sanegaon,268,Roha,Approved
32979,Sangade,268,Roha,Approved
32980,Sarsoli,268,Roha,Approved
32981,Shedsai,268,Roha,Approved
32982,Shenvai,268,Roha,Approved
32983,Shenvai Adiwasiwadi,268,Roha,Approved
32984,Shetpalas,268,Roha,Approved
32985,Shiloshi,268,Roha,Approved
32986,Shirawali,268,Roha,Approved
32987,Songaon,268,Roha,Approved
32988,Sonkhar,268,Roha,Approved
32989,Sudakoli,268,Roha,Approved
32990,Sukeli,268,Roha,Approved
32991,Sukhadarwadi,268,Roha,Approved
