MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
25898,Mokhnal,215,Dindori,Approved
25899,Mulane,215,Dindori,Approved
25900,Nalegaon,215,Dindori,Approved
25901,Nalwadi,215,Dindori,Approved
25902,Nalwadpada,215,Dindori,Approved
25903,Nanashi,215,Dindori,Approved
25904,Nave Dhagur,215,Dindori,Approved
25905,Nigdol,215,Dindori,Approved
25906,Nilwandi,215,Dindori,Approved
25907,Ozarkhed,215,Dindori,Approved
25908,Oze,215,Dindori,Approved
25909,Pade,215,Dindori,Approved
25910,Palasvihir,215,Dindori,Approved
25911,Palkhed Bandhara,215,Dindori,Approved
25912,Pandane,215,Dindori,Approved
25913,Parmori,215,Dindori,Approved
25914,Phopshi,215,Dindori,Approved
25915,Pimpalgaon Dhum,215,Dindori,Approved
25916,Pimpalgaon Ketaki,215,Dindori,Approved
25917,Pimpalnare,215,Dindori,Approved
25918,Pimparkhed,215,Dindori,Approved
25919,Pimpraj,215,Dindori,Approved
25920,Pimpri Anchala,215,Dindori,Approved
25921,Pingalwadi,215,Dindori,Approved
25922,Pophalwade,215,Dindori,Approved
25923,Punegaon,215,Dindori,Approved
25924,Radtodi,215,Dindori,Approved
25925,Rajapur,215,Dindori,Approved
25926,Ramshej,215,Dindori,Approved
25927,Rashegaon,215,Dindori,Approved
25928,Rawalgaon,215,Dindori,Approved
25929,Sadrale,215,Dindori,Approved
25930,Sangamner,215,Dindori,Approved
25931,Sarsale,215,Dindori,Approved
25932,Sawarpada,215,Dindori,Approved
25933,Shindpada,215,Dindori,Approved
25934,Shindwad,215,Dindori,Approved
25935,Shivnai,215,Dindori,Approved
25936,Shiwarpada,215,Dindori,Approved
25937,Shreeramnagar,215,Dindori,Approved
25938,Songaon,215,Dindori,Approved
25939,Sonjamb,215,Dindori,Approved
25940,Talegaon Dindori,215,Dindori,Approved
25941,Talegaon Vani,215,Dindori,Approved
25942,Talyachapada,215,Dindori,Approved
25943,Tetmala,215,Dindori,Approved
