MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
40852,Nandpur,331,Deoli,Approved
40853,Narayanpur,331,Deoli,Approved
40854,Nashirpur,331,Deoli,Approved
40855,Nimgavhan,331,Deoli,Approved
40856,Nimsada,331,Deoli,Approved
40857,Palasgaon,331,Deoli,Approved
40858,Pathari,331,Deoli,Approved
40859,Pimpalgaon,331,Deoli,Approved
40860,Pimpri,331,Deoli,Approved
40861,Raghala,331,Deoli,Approved
40862,Raghunathpur,331,Deoli,Approved
40863,Raipur,331,Deoli,Approved
40864,Raipur Khurd,331,Deoli,Approved
40865,Rangnathpur,331,Deoli,Approved
40866,Ratnapur,331,Deoli,Approved
40867,Rohani,331,Deoli,Approved
40868,Rudrapur,331,Deoli,Approved
40869,Saidapur,331,Deoli,Approved
40870,Sarul,331,Deoli,Approved
40871,Sawala,331,Deoli,Approved
40872,Sawangi,331,Deoli,Approved
40873,Sekapur,331,Deoli,Approved
40874,Sekapur(Zopadi),331,Deoli,Approved
40875,Sendari,331,Deoli,Approved
40876,Shahapur,331,Deoli,Approved
40877,Shekapur,331,Deoli,Approved
40878,Shirpur (Hore),331,Deoli,Approved
40879,Singarwadi,331,Deoli,Approved
40880,Sonegaon (Aa),331,Deoli,Approved
40881,Sonegaon(Bai),331,Deoli,Approved
40882,Sonora(Dhok),331,Deoli,Approved
40883,Takali (Chana),331,Deoli,Approved
40884,Takali Darne,331,Deoli,Approved
40885,Takli (Kho),331,Deoli,Approved
40886,Talni (Bha),331,Deoli,Approved
40887,Talni(Kha),331,Deoli,Approved
40888,Tamba,331,Deoli,Approved
40889,Timapur,331,Deoli,Approved
40890,Trimbakpur,331,Deoli,Approved
40891,Vijaygopal,331,Deoli,Approved
40892,Wabgaon,331,Deoli,Approved
40893,Wagholi,331,Deoli,Approved
40894,Wai,331,Deoli,Approved
40895,Watkheda,331,Deoli,Approved
40896,Yesgaon,331,Deoli,Approved
40897,Agaskand,332,Hinganghat,Approved
40898,Ajamanpur,332,Hinganghat,Approved
40899,Ajangaon,332,Hinganghat,Approved
40900,Ajansara,332,Hinganghat,Approved
40901,Ajanti,332,Hinganghat,Approved
40902,Ajmatpur,332,Hinganghat,Approved
40903,Alamdoh,332,Hinganghat,Approved
40904,Allipur,332,Hinganghat,Approved
40905,Antapur,332,Hinganghat,Approved
40906,Arvi (Chhoti),332,Hinganghat,Approved
40907,Ashti,332,Hinganghat,Approved
40908,Babapur,332,Hinganghat,Approved
