MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
21905,Marodi,182,Mauda,Approved
21906,Mathani,182,Mauda,Approved
21907,Metashivadouli,182,Mauda,Approved
21908,Mohadi,182,Mauda,Approved
21909,Mohkhedi,182,Mauda,Approved
21910,Morgaon,182,Mauda,Approved
21911,Mouda,182,Mauda,Approved
21912,Murmadi,182,Mauda,Approved
21913,Nanadevi,182,Mauda,Approved
21914,Nandapuri,182,Mauda,Approved
21915,Nandgaon (Kirad),182,Mauda,Approved
21916,Nandgaon(Chirwha),182,Mauda,Approved
21917,Narsala,182,Mauda,Approved
21918,Nawargaon,182,Mauda,Approved
21919,Nawegaon (Gangner),182,Mauda,Approved
21920,Nawegaon (Korad),182,Mauda,Approved
21921,Nerla,182,Mauda,Approved
21922,Niharwani,182,Mauda,Approved
21923,Nimkheda,182,Mauda,Approved
21924,Nisatkheda,182,Mauda,Approved
21925,Panjara,182,Mauda,Approved
21926,Panmara,182,Mauda,Approved
21927,Pardi Khurd,182,Mauda,Approved
21928,Pardikala,182,Mauda,Approved
21929,Pawaddauna,182,Mauda,Approved
21930,Pimpalgaon,182,Mauda,Approved
21931,Pipari,182,Mauda,Approved
21932,Rahadi,182,Mauda,Approved
21933,Rajoli,182,Mauda,Approved
21934,Rewaral,182,Mauda,Approved
21935,Salva,182,Mauda,Approved
21936,Sawangi,182,Mauda,Approved
21937,Sawargaon,182,Mauda,Approved
21938,Shiwani,182,Mauda,Approved
21939,Shrikhanda,182,Mauda,Approved
21940,Singori (Bori),182,Mauda,Approved
21941,Singori (Marodi),182,Mauda,Approved
21942,Sirsoli,182,Mauda,Approved
21943,Sukali (Dev),182,Mauda,Approved
21944,Sukli (Dukare),182,Mauda,Approved
21945,Tanda,182,Mauda,Approved
21946,Tarodi,182,Mauda,Approved
21947,Tarsa,182,Mauda,Approved
21948,Tondli (Burj),182,Mauda,Approved
21949,Tondli Rithi,182,Mauda,Approved
21950,Tuman,182,Mauda,Approved
21951,Virsi,182,Mauda,Approved
21952,Wadhana,182,Mauda,Approved
21953,Waghbodi,182,Mauda,Approved
21954,Wagholi (Rithi),182,Mauda,Approved
21955,Wakeshwar,182,Mauda,Approved
21956,Wanjra,182,Mauda,Approved
