MarketplaceId,MarketplaceName,TehsilId,TehsilName,MarketplaceStatus
41849,Malegaon Dhanaj,337,Karanja,Approved
41850,Malegaon Yevata,337,Karanja,Approved
41851,Malkapur,337,Karanja,Approved
41852,Mamdabad (Dhoni),337,Karanja,Approved
41853,Mamdapur,337,Karanja,Approved
41854,Manabha 2,337,Karanja,Approved
41855,Manbha,337,Karanja,Approved
41856,Mandwa,337,Karanja,Approved
41857,Meha,337,Karanja,Approved
41858,Mhasala,337,Karanja,Approved
41859,Mirzapur,337,Karanja,Approved
41860,Mohgavhan,337,Karanja,Approved
41861,Mokhad,337,Karanja,Approved
41862,Morhal,337,Karanja,Approved
41863,Morpur,337,Karanja,Approved
41864,Mugutpur,337,Karanja,Approved
41865,Murambi,337,Karanja,Approved
41866,Murtijapur,337,Karanja,Approved
41867,Nagalwadi,337,Karanja,Approved
41868,Nagapur,337,Karanja,Approved
41869,Naregaon,337,Karanja,Approved
41870,Nimbha Jahangir,337,Karanja,Approved
41871,Palana,337,Karanja,Approved
41872,Pangavhan,337,Karanja,Approved
41873,Panvihir,337,Karanja,Approved
41874,Parwa Kohar,337,Karanja,Approved
41875,Pasrani,337,Karanja,Approved
41876,Pendha,337,Karanja,Approved
41877,Pilkheda,337,Karanja,Approved
41878,Pimpalgaon Bk.,337,Karanja,Approved
41879,Pimpalgaon Kh.,337,Karanja,Approved
41880,Pimpri (Forest),337,Karanja,Approved
41881,Pimpri (Modak),337,Karanja,Approved
41882,Pimpri Mokhad,337,Karanja,Approved
41883,Pimpri Warghat,337,Karanja,Approved
41884,Poha,337,Karanja,Approved
41885,Rahati,337,Karanja,Approved
41886,Ramnagar,337,Karanja,Approved
41887,Ramtek,337,Karanja,Approved
41888,Raperi,337,Karanja,Approved
41889,Sahadatpur,337,Karanja,Approved
41890,Shaha,337,Karanja,Approved
41891,Shahapur,337,Karanja,Approved
41892,Shelu Bu.,337,Karanja,Approved
41893,Shemlai,337,Karanja,Approved
41894,Sherpur,337,Karanja,Approved
